priority_score,source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,global,,electricity_generation_twh,6919.0,TWh,low,"increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a record high of 6,919 TWh in 2025, 8% higher than pre-pandemic levels recorded in 2019. However, in recent years, gas generation has grown more slowly than electricity demand. As a result, the share of gas in the global electricity mix has decli",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2025_global_electricity_genera_a1b5c1b810,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,United States,electricity_generation_twh,9.1,TWh,low,"ployment. The United States’ annual wind installations in 2024 (+5.1 GW) and 2025 (+5.6 GW) dropped to the lowest levels in a decade. Brazil recorded the fourth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farm",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_united_states_electricity_bfbfe419a8,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,3.4,TWh,low,"the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power produc",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_bb0dc188f8,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,5.6,TWh,low,"trast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remaine",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_a94fbe16a0,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,6.5,TWh,estimate,"rth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farms coming online, such as the 412 MW Goyder South wind farm and the 923 MW MacIntyre Wind Farm, Australia's largest-ever wind farm project. In 2024, temporary",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_88dde50aae,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,global,,electricity_generation_twh,1078.0,TWh,low,"was the fastest-growing power source for at least 23 countries in 2025. China remains the global leader in solar generation. China’s total solar generation in 2025 (1,175 TWh) was greater than that of the OECD combined (1,078 TWh) and three times that of the next largest country, the United States (389 TWh). Hungary and Chile now generate more than a quarter of their electricity from solar; in 2020, both countries had solar shares below 10%. Hun",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_60_2025_global_electricity_genera_fa297a20d7,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,total_electricity_demand_twh,550.0,TWh,high,"otal electricity demand of the United Kingdom. Global solar growth in 2025 alone exceeded the electricity that could be generated from all LNG exports through the Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next la",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_59_2025_global_total_electricity__ecb273ae0c,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,electricity_generation_twh,336.0,TWh,historical,"ch fell by 90% between 2015 and 2024. 2025 was once again a record year for solar capacity additions with 647 GW added globally. China continues to record the world’s largest annual increases in solar generation, adding 336 TWh in 2025, despite the end of some incentives and a shift to a market-driven pricing model in June 2025. In 2025, China accounted for more than half of the global rise in solar generation, for the second year in a row. So",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_59_2025_global_electricity_genera_dcc73f7ff4,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2023,global,,electricity_generation_twh,331.0,TWh,high,"all LNG exports through the Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that of gas (+36 TWh). Other than coal’s post-",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_59_2023_global_electricity_genera_4502eeacd4,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,8e-06,TWh,low,"f the 21st century. China’s electricity demand has grown by 6.2% per year on average in the last decade, even as its population trend has tipped from growth to decline. Electricity demand per capita has surged, reaching 7.5 MWh in 2025 – nearly double the global average of 3.9 MWh. As recently as 2008, China’s demand per capita was still below the global average. Among the ten largest power sectors globally, Canada (16.1 MWh) and the United St",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_55_2025_global_total_electricity__f2fe04b6cb,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,4e-06,TWh,low,"wn by 6.2% per year on average in the last decade, even as its population trend has tipped from growth to decline. Electricity demand per capita has surged, reaching 7.5 MWh in 2025 – nearly double the global average of 3.9 MWh. As recently as 2008, China’s demand per capita was still below the global average. Among the ten largest power sectors globally, Canada (16.1 MWh) and the United States (13.1 MWh) have the highest per capita demand. Ev",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_55_2025_global_total_electricity__d4484ad782,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,17.0,TWh,low,"uced cooling demand in India in 2025, compared with 2024, while a slowdown in industrial activity dampened growth in electricity demand. Russia recorded the largest decline in electricity demand of any country in 2025 (-17 TWh), primarily driven by significantly milder temperatures than in 2024. China remains by far the world’s largest power sector, reaching 10,573 TWh of electricity demand in 2025. This is more than double the power demand o",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_55_2025_global_total_electricity__a6a9ea48d3,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,,United States,total_electricity_demand_twh,131.0,TWh,low,"d changes and slower expansion in the industrial sector, where demand growth slowed from 5.1% in 2024 to 3.7% in 2025. Still, China’s electricity demand rise was nearly four times larger than that of the United States (+131 TWh, +3.0%) and ten times larger than India’s (+49 TWh, +2.4%). In the United States, electricity demand growth remained at similarly high levels as in 2024. Lower demand from cooling systems during a milder summer was more",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_54_2025_united_states_total_elect_8d606a28f8,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2025,global,,total_electricity_demand_twh,31779.0,TWh,low,"Global electricity demand increased by 2.8% (+849 TWh) in 2025, to a new record high of 31,779 TWh. This marked a notable slowdown from the 4.3% (+1,265 TWh) surge in 2024 but aligns closely with the ten-year average annual demand increase of 2.7% from 2015 to 2024. Despite lower growth than in 2024, last year still",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_53_2025_global_total_electricity__86334dd391,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2021,global,,total_electricity_demand_twh,1536.0,TWh,low,"mand increase of 2.7% from 2015 to 2024. Despite lower growth than in 2024, last year still ranks as the sixth-largest absolute increase in global electricity demand in the past two decades. The record was set in 2021 (+1,536 TWh) as demand rebounded from a global recession caused by the Covid-19 pandemic in 2020. Three key factors led to lower demand growth in 2025 than in 2024: Firstly, there were no temperature-related demand changes. In 2024",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_53_2021_global_total_electricity__c160b0aea3,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,45,2025,global,,electricity_generation_twh,0.247,TWh,historical,"ginning, as battery additions are still catching up with the pace of solar growth. In 2025, global solar generation increased by 636 TWh, equivalent to around 1,700 GWh of additional solar output on the average day. The 247 GWh of battery capacity added globally in 2025 would be enough to shift around 14% of this new daily solar generation from daytime to other hours, up from 13% in 2024 and just 5% in 2022. In practice, batteries are not used",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_45_2025_global_electricity_genera_50b6bc2d6d,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,45,2025,global,,electricity_generation_twh,1.7,TWh,historical,"2025 to shift 14% of new solar generation This is only the beginning, as battery additions are still catching up with the pace of solar growth. In 2025, global solar generation increased by 636 TWh, equivalent to around 1,700 GWh of additional solar output on the average day. The 247 GWh of battery capacity added globally in 2025 would be enough to shift around 14% of this new daily solar generation from daytime to other hours, up from 13% in 20",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_45_2025_global_electricity_genera_0a0dd3f6a5,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,38,2025,global,,total_electricity_demand_twh,66.0,TWh,historical,"over 25% of the global car market and 39 countries now exceeding 10% EV market share. As a result, EVs are becoming a structural driver of electricity demand growth. In 2025, the expanding EV fleet contributed about 8% (66 TWh) of the 849 TWh rise in global electricity demand. In 2024, EV electricity demand had increased by 46 TWh.",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_38_2025_global_total_electricity__4a940b4d0c,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,28,2010,global,,total_electricity_demand_twh,500.0,TWh,historical,"Two decades of a changing landscape In the late 2000s (2005-2009), fossil fuels still met nearly three-quarters (73%) of average annual electricity demand growth of just over 500 TWh per year, with hydro contributing 17% and wind 8%. By 2010-2014, solar had emerged for the first time at scale, but fossil fuels still dominated at 67% of demand growth. The turning point came after 2015. Between 2015 a",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_28_2010_global_total_electricity__70efdf58a6,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,22,2025,global,,electricity_generation_twh,63.0,TWh,low,"bles (33.8%, 10,730 TWh) overtook coal power (33.0%, 10,476 TWh). Continued growth in solar and wind pushed the share of renewables above a third of global electricity generation. At the same time, coal power dropped by 63 TWh (-0.6%) in 2025, marking the first fall since the Covid-19 pandemic in 2020. Combined with steady overall electricity demand growth, this meant that the share of coal fell below a third of global generation for the firs",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_22_2025_global_electricity_genera_920aeb7150,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,21,2025,global,,electricity_generation_twh,22.0,TWh,low,"individual records for year-on-year increases in 2025, rising by 53 TWh (+37%) and 22 TWh (+28%), respectively. Distributed solar, such as rooftop installations, is becoming increasingly important and added an estimated 22 TWh in 2025. The surge in clean power coincided with the third-lowest increase in electricity demand in the last decade at 49 TWh (+2.4%), leading to a stark departure from the prevailing trend of growing fossil generation",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_21_2025_global_electricity_genera_9b09372982,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,17,2022,global,,electricity_generation_twh,1445.0,TWh,historical,"wer in 2026. Half of the increase in solar generation in the last decade was achieved in just the last three years, with output doubling from 1,333 TWh in 2022. Over that period, solar’s increase in annual generation of 1,445 TWh met half of the global increase in electricity demand of 2,862 TWh. Solar has now been the fastest-growing source globally (in percentage terms) for 21 consecutive years. 1.3 Global fossil generation stagnates, driven b",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_17_2022_global_electricity_genera_ee454d21e8,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,17,2022,global,,electricity_generation_twh,1333.0,TWh,historical,"ly than nuclear power. Both solar and wind are expected to overtake nuclear power in 2026. Half of the increase in solar generation in the last decade was achieved in just the last three years, with output doubling from 1,333 TWh in 2022. Over that period, solar’s increase in annual generation of 1,445 TWh met half of the global increase in electricity demand of 2,862 TWh. Solar has now been the fastest-growing source globally (in percentage ter",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_17_2022_global_electricity_genera_ad82df178a,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,17,2022,global,,electricity_generation_twh,2862.0,TWh,historical,"ecade was achieved in just the last three years, with output doubling from 1,333 TWh in 2022. Over that period, solar’s increase in annual generation of 1,445 TWh met half of the global increase in electricity demand of 2,862 TWh. Solar has now been the fastest-growing source globally (in percentage terms) for 21 consecutive years. 1.3 Global fossil generation stagnates, driven by falls in China and India 2025 marked the first year since the Cov",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_17_2022_global_electricity_genera_a338465243,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,16,2015,global,,electricity_generation_twh,256.0,TWh,low,"e as the total electricity demand of the EU-27. Over the last ten years, solar grew at an average rate of 27% per year, with the annual growth rate never dropping below 21%. Ten years ago, in 2015, solar power generated 256 TWh globally. At the time, nuclear power was ten times larger than solar, and wind power was three times larger. Since then, global solar generation has grown more than tenfold, overtaking wind power for the first time ever",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_16_2015_global_electricity_genera_2082a53a26,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,13,2021,global,,total_electricity_demand_twh,138.0,TWh,low,"though below the record increase of 265 TWh in 2021, it was still equivalent to more than Poland’s total electricity demand. As with solar, China also made up the majority of the global rise in wind, with an increase of 138 TWh (+14%), ahead of India at 22 TWh (+28%). Combined, wind and solar grew by 841 TWh, meeting 99% of global electricity demand growth. With nuclear and other low-carbon sources increasing by an additional 46 TWh, all clean",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_13_2021_global_total_electricity__fcfa48adf5,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,13,2021,global,,total_electricity_demand_twh,265.0,TWh,low,"(+85 TWh) and EU (+60 TWh) also adding substantial solar output. Wind saw the second-largest increase, growing 205 TWh (+8.2%). This was similar to growth in 2024 (+190 TWh, +8.2%). Although below the record increase of 265 TWh in 2021, it was still equivalent to more than Poland’s total electricity demand. As with solar, China also made up the majority of the global rise in wind, with an increase of 138 TWh (+14%), ahead of India at 22 TWh (+",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_13_2021_global_total_electricity__e0c27dde52,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,13,2021,global,,total_electricity_demand_twh,22.0,TWh,low,"f 265 TWh in 2021, it was still equivalent to more than Poland’s total electricity demand. As with solar, China also made up the majority of the global rise in wind, with an increase of 138 TWh (+14%), ahead of India at 22 TWh (+28%). Combined, wind and solar grew by 841 TWh, meeting 99% of global electricity demand growth. With nuclear and other low-carbon sources increasing by an additional 46 TWh, all clean power sources together exceeded",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_13_2021_global_total_electricity__b3febc3d92,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2015,global,,electricity_generation_twh,118.0,TWh,high,"generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earlier. In the last decade, the country’s wind generation grew from 22 TWh in 2015 to 118 TWh in 2025, with its share rising from 3.7% to 15.7%. Solar and wind could achieve even higher levels, but are in part limited by rising curtailment rates. Bioenergy, which mostly utilises sugarcane bagasse, peaked at 9.3%",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_108_2015_global_electricity_gener_c2782a9946,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2015,global,,electricity_generation_twh,22.0,TWh,high,"overtaking fossil generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earlier. In the last decade, the country’s wind generation grew from 22 TWh in 2015 to 118 TWh in 2025, with its share rising from 3.7% to 15.7%. Solar and wind could achieve even higher levels, but are in part limited by rising curtailment rates. Bioenergy, which mostly utilises sugarcane baga",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_108_2015_global_electricity_gener_8e93940c53,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,total_electricity_demand_twh,5.0,TWh,low,"Electricity demand in Brazil increased by only 0.6% (+5 TWh) in 2025, the lowest annual increase since the Covid-related decline in 2020 and a small fraction of the rise in 2024 (+35 TWh). Milder temperatures reduced electricity demand for cooling by an estimated 8 TWh, contribu",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2025_global_total_electricity_2b0990bf4c,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,17.0,TWh,low,"by an estimated 8 TWh, contributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generation coming from renewable sources. In 2025, growth in solar (+17 TWh, +24%) and wind (+9 TWh, +8%) was more than sufficient to meet the increase in Brazil’s demand, although part of this gain was offset by lower hydro generation. Brazil recorded the world’s fourth-largest increase for bo",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2025_global_electricity_gener_74fb5df9ef,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,9.0,TWh,low,"ntributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generation coming from renewable sources. In 2025, growth in solar (+17 TWh, +24%) and wind (+9 TWh, +8%) was more than sufficient to meet the increase in Brazil’s demand, although part of this gain was offset by lower hydro generation. Brazil recorded the world’s fourth-largest increase for both solar and wind genera",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2025_global_electricity_gener_56b7bc4884,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,25.0,TWh,high,"neration in 2025 and ranks fourth globally in total wind generation and sixth in total solar generation. In 2025, Brazil added 10 GW(AC) of solar capacity and 2 GW of wind capacity. Brazil’s hydro generation declined by 25 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 T",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2025_global_electricity_gener_42928555ae,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,6.0,TWh,high,"TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TWh (+7.6%) in 2025. This growth was driven primarily by higher gas generation (+6.1 TWh, +12%), which partly compensated for hydro’s decline. Brazil also brought new gas-fired power plants online in 2024 and 2025. Brazil h",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2025_global_electricity_gener_3d63a8083d,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2021,global,,electricity_generation_twh,3.1,TWh,high,"5 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TWh (+7.6%) in 2025. This growth was driven primarily by higher gas generation (+6.1 TWh, +12%), which partly compensated for hydro’s decline. Brazil also brought new g",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2021_global_electricity_gener_ff8f191233,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,10,2025,global,,electricity_generation_twh,63.0,TWh,low,"(33.8%, 10,730 TWh) overtook coal power (33.0%, 10,476 TWh) in the global electricity mix as continued rapid growth in solar and wind pushed the share of renewables above a third of global generation. Coal power dropped 63 TWh (-0.6%) in 2025, marking the first fall since the Covid-19 pandemic in 2020. Combined with continued electricity demand growth, this meant coal fell below a third of global generation for the first time in history. The",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_10_2025_global_electricity_genera_a865ced004,,,,,,,,,,,
50,energyandai,Energy and AI,EnergyandAI.pdf,154,2035,global,,total_electricity_demand_twh,300.0,TWh,base,"itioners make up less than a half of sales in these markets, compared with over 90% of sales in advanced economies and China. Based on current digitalisation trends, the widespread use of AI in buildings saves more than 300 TWh in global electricity demand in 2035, equivalent to 5% of the total consumption of electricity for heating and cooling. Commercial buildings in advanced economies and China are responsible for the bulk of these savings.",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_154_2035_global_total_electricity_demand_twh_300_0_t_0ab19589bd,,,,,,,,,,,
48,worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,138,2035,,China,total_electricity_demand_twh,750.0,TWh,high,"centres mean that demand in advanced economies rises in the CPS by around 200 TWh in aggregate each year to 2035. Electricity demand in emerging market and developing economies increases by much more, surging by around 750 TWh each year to 2035. It increases by 50% between 2024 and 2035 in China, where electricity consumption increases to 10 megawatt-hours (MWh) per capita – a higher level than in Japan and Europe. India has the fastest rate",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,worldenergyoutlook2025_138_2035_china_total_electricity_demand_t_8406dcd283,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,95,2025,,India,total_electricity_demand_twh,178.0,TWh,high,"electricity mix. Hydro's share has declined slightly over the last two decades, from 13.8% in 2005, as its growth has not kept pace with growing electricity demand. However, absolute output reached a new record high of 178 TWh in 2025, surpassing the previous record set in 2022 (175 TWh). India’s wind power has more than tripled in the last ten years, from 33 TWh in 2015 to 104 TWh in 2025. The record increase in 2025 (+22 TWh) alone accounte",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_95_2025_india_total_electricity_d_97c02d60d1,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,95,2022,,India,total_electricity_demand_twh,175.0,TWh,high,"e last two decades, from 13.8% in 2005, as its growth has not kept pace with growing electricity demand. However, absolute output reached a new record high of 178 TWh in 2025, surpassing the previous record set in 2022 (175 TWh). India’s wind power has more than tripled in the last ten years, from 33 TWh in 2015 to 104 TWh in 2025. The record increase in 2025 (+22 TWh) alone accounted for nearly a third of the increase in the last decade. In 2",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_95_2022_india_total_electricity_d_fcd3f58989,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,94,2025,,India,electricity_generation_twh,44.0,TWh,low,arily due to strong monsoon rainfall. This followed modest growth in 2024 (+4.8%) and a decline in 2023 (-15%). India added 6.3 GW of wind capacity and 4 GW of hydro capacity in 2025. India’s coal generation declined by 44 TWh (-2.9%) in 2025 as a result of the surge in renewables and lower-than-average demand growth. Coal's share of India’s electricity generation fell to 71% in 2025 from 75% in 2024. 94,Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_94_2025_india_electricity_generat_7f6b077077,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,90,2021,,Ireland,electricity_generation_twh,81.0,TWh,historical,"U countries now have less than 5% or no coal in their power mix, with Ireland ending coal generation in June 2025 and Finland in April 2025. Gas generation accounted for almost a third of the EU’s fossil power decline (-81 TWh) since 2021. While gas generation increased in 2025 compared with 2024, it has declined by 15% over the past four years overall. Nevertheless, the EU remains heavily reliant on imported fossil gas, with implications for",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_90_2021_ireland_electricity_gener_90453d280d,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,,China,electricity_generation_twh,1175.0,TWh,high,"and. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_china_electricity_generat_2aec4ba44e,,,,,,,,,,,
38,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,138.0,TWh,high,"1 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage point higher than last year. China’s renewable capacity deployments were particularly high in the first half of 2025, as developers aimed to compl",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_d8424fbfae,,,,,,,,,,,
