source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,17.0,TWh,low,"by an estimated 8 TWh, contributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generation coming from renewable sources. In 2025, growth in solar (+17 TWh, +24%) and wind (+9 TWh, +8%) was more than sufficient to meet the increase in Brazil’s demand, although part of this gain was offset by lower hydro generation. Brazil recorded the world’s fourth-largest increase for bo",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,9.0,TWh,low,"ntributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generation coming from renewable sources. In 2025, growth in solar (+17 TWh, +24%) and wind (+9 TWh, +8%) was more than sufficient to meet the increase in Brazil’s demand, although part of this gain was offset by lower hydro generation. Brazil recorded the world’s fourth-largest increase for both solar and wind genera",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,25.0,TWh,high,"neration in 2025 and ranks fourth globally in total wind generation and sixth in total solar generation. In 2025, Brazil added 10 GW(AC) of solar capacity and 2 GW of wind capacity. Brazil’s hydro generation declined by 25 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 T",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2024,asia_pacific,,electricity_generation_twh,13.0,TWh,high,"generation and sixth in total solar generation. In 2025, Brazil added 10 GW(AC) of solar capacity and 2 GW of wind capacity. Brazil’s hydro generation declined by 25 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TW",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2021,global,,electricity_generation_twh,3.1,TWh,high,"5 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TWh (+7.6%) in 2025. This growth was driven primarily by higher gas generation (+6.1 TWh, +12%), which partly compensated for hydro’s decline. Brazil also brought new g",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,6.0,TWh,high,"TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TWh (+7.6%) in 2025. This growth was driven primarily by higher gas generation (+6.1 TWh, +12%), which partly compensated for hydro’s decline. Brazil also brought new gas-fired power plants online in 2024 and 2025. Brazil h",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2025,global,,electricity_generation_twh,6.1,TWh,high,"n during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TWh (+7.6%) in 2025. This growth was driven primarily by higher gas generation (+6.1 TWh, +12%), which partly compensated for hydro’s decline. Brazil also brought new gas-fired power plants online in 2024 and 2025. Brazil has historically benefited from large hydropower resources. While hydro output has rem",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2025,global,,electricity_generation_twh,89.0,TWh,historical,"ften reduce output during the day and shift towards balancing and ramping roles outside sunlight hours. Wind and solar have grown considerably in Brazil, with a particularly rapid rise in solar. Solar generation reached 89 TWh in 2025, increasing more than fivefold from 17 TWh in 2021, and overtaking fossil generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earl",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2021,global,,electricity_generation_twh,17.0,TWh,historical,"balancing and ramping roles outside sunlight hours. Wind and solar have grown considerably in Brazil, with a particularly rapid rise in solar. Solar generation reached 89 TWh in 2025, increasing more than fivefold from 17 TWh in 2021, and overtaking fossil generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earlier. In the last decade, the country’s wind generat",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2015,global,,electricity_generation_twh,22.0,TWh,high,"overtaking fossil generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earlier. In the last decade, the country’s wind generation grew from 22 TWh in 2015 to 118 TWh in 2025, with its share rising from 3.7% to 15.7%. Solar and wind could achieve even higher levels, but are in part limited by rising curtailment rates. Bioenergy, which mostly utilises sugarcane baga",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,108,2015,global,,electricity_generation_twh,118.0,TWh,high,"generation for the first time. Over the same period, the country’s solar share rose from 2.6% to 11.8%. Brazil’s wind growth started earlier. In the last decade, the country’s wind generation grew from 22 TWh in 2015 to 118 TWh in 2025, with its share rising from 3.7% to 15.7%. Solar and wind could achieve even higher levels, but are in part limited by rising curtailment rates. Bioenergy, which mostly utilises sugarcane bagasse, peaked at 9.3%",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,6,2024,europe,,electricity_generation_twh,670.0,TWh,historical,"bles installations hit record levels for the 22nd consecutive year, with around 700 GW of total renewable capacity added in 2024, nearly 80% of which was solar PV. Generation from solar PV and wind increased by a record 670 TWh, while generation from natural gas rose by 170 TWh and coal by 90 TWh. In the European Union, the share of generation provided by solar PV and wind surpassed the combined share of coal and gas for the first time. In the",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,6,2024,,United States,electricity_generation_twh,170.0,TWh,historical,"onsecutive year, with around 700 GW of total renewable capacity added in 2024, nearly 80% of which was solar PV. Generation from solar PV and wind increased by a record 670 TWh, while generation from natural gas rose by 170 TWh and coal by 90 TWh. In the European Union, the share of generation provided by solar PV and wind surpassed the combined share of coal and gas for the first time. In the United States, solar PV and wind’s share rose to 1",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,6,2024,,United States,electricity_generation_twh,90.0,TWh,historical,"h around 700 GW of total renewable capacity added in 2024, nearly 80% of which was solar PV. Generation from solar PV and wind increased by a record 670 TWh, while generation from natural gas rose by 170 TWh and coal by 90 TWh. In the European Union, the share of generation provided by solar PV and wind surpassed the combined share of coal and gas for the first time. In the United States, solar PV and wind’s share rose to 16%, overtaking that",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,6,2024,asia_pacific,,electricity_generation_twh,100.0,TWh,high,"• In 2024, over 7 GW of nuclear power capacity was brought online, 33% more than in 2023. The new capacity added was the fifth-highest level in the past three decades. Electricity generation from nuclear in 2024 rose by 100 TWh, equalling the largest increase this century outside of the post-Covid rebound. Construction starts for nuclear power plants grew by 50% in 2024, exclusively using Chinese and Russian designs.",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,19,2024,global,,electricity_generation_twh,10700.0,TWh,low,"llowing the end of Covid-19 lockdowns in many countries. The electricity sector continues to drive coal demand, accounting for two-thirds of global consumption. In 2024, global coal power generation grew by nearly 1% to 10 700 TWh, a new high. A key driver was record temperatures, which pushed up electricity demand for cooling (especially with intense heatwaves in China and India). The estimated effect of higher temperatures on coal demand in 202",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,19,2024,global,,total_electricity_demand_twh,550.0,TWh,high,"obal coal market trends is unparalleled by any country for any type of fuel, with China’s share of global coal consumption now standing at 58%. In 2024, electricity demand in China was very strong, rising by 7% (or over 550 TWh). Despite huge solar PV and wind capacity additions in recent years – as well as a recovery in hydropower output in the first half of the year due to higher rainfall, plus increases in nuclear, biomass and gas power gen",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,21,2024,global,,electricity_generation_twh,90.0,TWh,base,"25 PAGE | 21 .0.4 YB CC .AE I coal power capacity in September 2024. EU coal power generation fell 15% in 2024 and total coal demand fell by over 10% or 21 Mtce. In 2024, global coal-based electricity generation grew by 90 TWh, while generation from wind, solar PV and nuclear grew 770 TWh. We estimate that without the increase in output from these three technologies in 2024, the increase of global coal demand would have been nearly two times",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,21,2024,global,,electricity_generation_twh,770.0,TWh,base,"2024. EU coal power generation fell 15% in 2024 and total coal demand fell by over 10% or 21 Mtce. In 2024, global coal-based electricity generation grew by 90 TWh, while generation from wind, solar PV and nuclear grew 770 TWh. We estimate that without the increase in output from these three technologies in 2024, the increase of global coal demand would have been nearly two times higher. Electricity Electricity demand growth surged in 2024 Gl",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,21,2022,global,,total_electricity_demand_twh,1080.0,TWh,historical,"ncreases were seen globally Almost all regions saw an acceleration in the rate of electricity consumption growth in 2024 compared with the annual average from 2012 to 2022. Globally, electricity consumption increased by 1 080 TWh, nearly two times the annual average of the past decade. Change in total final consumption of electricity for selected regions, 2012-2024 1 200 800 400 0 World China IEA. CC BY 4.0. Note: Total final consumption exclude",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,22,2025,global,,total_electricity_demand_twh,550.0,TWh,historical,"Global Energy Review 2025 PAGE | 22 .0.4 YB CC .AE I In China, electricity consumption increased by more than 550 TWh (7%), almost as much as the average annual global increase in electricity consumption over the previous decade (2013-2023) and well above the China’s own average increases during this period. In 2023, advanced economies",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,22,2023,global,,total_electricity_demand_twh,140.0,TWh,historical,"almost as much as the average annual global increase in electricity consumption over the previous decade (2013-2023) and well above the China’s own average increases during this period. In 2023, advanced economies saw a 140 TWh decline in electricity consumption due to soft industrial output in some countries and milder weather conditions. In 2024, this reversed dramatically, with electricity consumption increasing by 230 TWh, led by growth in",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,22,2024,,United States,data_center_electricity_demand_twh,230.0,TWh,historical,"d economies saw a 140 TWh decline in electricity consumption due to soft industrial output in some countries and milder weather conditions. In 2024, this reversed dramatically, with electricity consumption increasing by 230 TWh, led by growth in the United States. Strong demand for cooling, growth in the data centre sector and a pickup in industrial production were important factors behind this trend. The European Union’s electricity consumpti",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,22,2024,global,,total_electricity_demand_twh,600.0,TWh,high,"by over 7% in 2024, compared with about 4% in 2023. The buildings sector drove higher electricity demand in 2024, growing four times faster than in 2023 Global electricity consumption in buildings increased by more than 600 TWh (5%) in 2024, accounting for nearly 60% of total growth in electricity consumption. Key drivers included rising demand for air conditioning, which was bolstered by severe heatwaves in countries such as China and India,",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,25,2024,global,,electricity_generation_twh,1200.0,TWh,historical,"are typically used for space heating) increased on an annual basis. Electricity generation Clean energy accounted for over 80% of total growth in electricity generation in 2024 Global electricity generation grew by over 1 200 TWh in 2024. Mirroring the rise in electricity demand, this annual increase of 4% represents a significant acceleration from the average growth rate of 2.6% seen between 2010 and 2023. Rising generation from renewables and",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,26,2024,global,,electricity_generation_twh,480.0,TWh,historical,"0% 0% 2003-2007 2007-2011 2011-2015 2015-2019 2019-2023 2024 IEA. CC BY 4.0. In 2024, renewables alone made up almost three-quarters of the overall increase in power generation. Solar PV led the way, increasing by about 480 TWh – the most of any source and far exceeding the previous year. Global generation from solar PV has been doubling approximately every three years since 2016, and it did so again between 2021 and 2024. Wind expanded by abo",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,26,2024,global,,electricity_generation_twh,180.0,TWh,base,"the most of any source and far exceeding the previous year. Global generation from solar PV has been doubling approximately every three years since 2016, and it did so again between 2021 and 2024. Wind expanded by about 180 TWh in 2024 as new projects were brought online. However, the annual growth rate of 8% was the lowest in the last two decades due to a high base, as well as permitting and licensing challenges in several regions. Hydropower",Extracted from text; review source page before publication.,low
globalenergyreview2025,Global Energy,GlobalEnergyReview2025.pdf,26,2024,global,,electricity_generation_twh,190.0,TWh,base,"brought online. However, the annual growth rate of 8% was the lowest in the last two decades due to a high base, as well as permitting and licensing challenges in several regions. Hydropower generation also increased by 190 TWh in 2024, mainly due to wet weather in several major markets. Nuclear power output increased by nearly 4%, boosted by new projects and restarted operations at several reactors in France and Japan. Annual change in global",Extracted from text; review source page before publication.,low
the_potential_for_geothermal_energy_to_meet_growing_data_center_electricity_dema,Energy & Climate,The-Potential-for-Geothermal-Energy-to-Meet-Growing-Data-Center-Electricity-Demand.pdf,7,2030,global,,peak_load_gw,80.0,GW,high,"ions for data centers and developing geographically granular projections for incorporation into our modeling. For this analysis, we use a revised version of the high growth scenario in Taking Stock that results in about 80 GW of total data center peak demand online in 2030, representing a 22% CAGR over 2022 levels. We assume that roughly 27 GW of this demand growth comes from hyperscale facilities. As discussed above, there is a high degree",Extracted from text; review source page before publication.,low
the_potential_for_geothermal_energy_to_meet_growing_data_center_electricity_dema,Energy & Climate,The-Potential-for-Geothermal-Energy-to-Meet-Growing-Data-Center-Electricity-Demand.pdf,7,2022,global,,peak_load_gw,27.0,GW,high,"nalysis, we use a revised version of the high growth scenario in Taking Stock that results in about 80 GW of total data center peak demand online in 2030, representing a 22% CAGR over 2022 levels. We assume that roughly 27 GW of this demand growth comes from hyperscale facilities. As discussed above, there is a high degree of uncertainty in projecting future demand from data centers, and we don’t pretend to have a crystal ball. Still, we bel",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,21,2035,global,,data_center_power_demand_gw,30.0,GW,estimate,"igh market concentration, including for construction, uranium production and enrichment services. Technology companies are supporting the emergence of new business models, with agreements and expressions of interest for 30 GW of SMRs, mainly to power data centres. With these developments, after more than two decades of stagnation, global nuclear power capacity is set to increase by at least one-third to 2035. Diverging pathways for the energ",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,35,2025,global,,data_center_electricity_demand_twh,44000.0,TWh,high," Higher electricity generation growth: The 2025 STEPS projects over 44 000 TWh of electricity generation worldwide in 2035, which is around 4% more than in the 2024 STEPS version. The outlook for electricity demand to serve data centres in the United 1 States and elsewhere are higher than in the W",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,35,2025,global,,data_center_electricity_demand_twh,44000.0,TWh,high," Higher electricity generation growth: The 2025 STEPS projects over 44 000 TWh of | electricity generation worldwide in 2035, which is around 4% more than in the 2024 | STEPS version. The outlook for electricity demand to serve data centres in the United | States and elsewhere are higher than in t",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,total_electricity_demand_twh,400.0,TWh,low,"through to 2035, nearly 400 TWh. In the CPS, renewables also provide the largest share of incremental supply, although at around 40% it is slightly lower than in the STEPS. Natural gas also plays a key role to meet electricity demand growth from data",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,data_center_electricity_demand_twh,220.0,TWh,estimate,"also plays a key role to meet electricity demand growth from data centres, particularly in certain markets such as the United States and the Middle East. Global natural gas-fired generation for data centres increases by 220 TWh to 2035 in the STEPS, and by 285 TWh in the CPS. However, the surge in orders for new gas turbines over the past two years has strained supply chains, increasing both wait times and delivery costs. Nuclear power is expe",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,electricity_generation_twh,285.0,TWh,estimate,"city demand growth from data centres, particularly in certain markets such as the United States and the Middle East. Global natural gas-fired generation for data centres increases by 220 TWh to 2035 in the STEPS, and by 285 TWh in the CPS. However, the surge in orders for new gas turbines over the past two years has strained supply chains, increasing both wait times and delivery costs. Nuclear power is experiencing renewed policy support in ma",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,54,2035,global,,data_center_electricity_demand_twh,190.0,TWh,estimate,"ced deals to extend the lifetime of existing nuclear plants, and the first power purchase agreement has been signed with a demonstration small modular reactor to power a data centre. In the STEPS, nuclear power provides 190 TWh of additional electricity for data centres by 2035. 1.5.3 AI for energy The role of AI in the energy sector goes well beyond being a driver of energy demand. AI is also important to the energy sector because of its pote",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,60,2035,africa,,total_electricity_demand_twh,270.0,TWh,estimate,"city each year to 2035, with rapid parallel deployment of grids, mini-grids and stand-alone systems (Figure 1.22). By 2040, the additional electricity demand from households gaining access in the ACCESS scenario reaches 270 TWh – roughly equivalent to electricity consumption in Italy today. The impact is particularly pronounced in sub-Saharan Africa, where new access accounts for around 45% of additional electricity demand to 2040, compared wi",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,89,2024,global,,electricity_generation_twh,700.0,TWh,historical,"ectricity demand, which was nearly twice the long-term average. Over half of this surge in 2024 was in the buildings sector. The record increase in electricity generation from wind and solar PV in 2024, totalling nearly 700 TWh, was enough to meet 60% of the growth in electricity demand. Other renewables also expanded output well above recent trends. Nuclear power demonstrated a strong increase as a result of reactor restarts in advanced econo",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,133,2035,global,,data_center_electricity_demand_twh,50.0,TWh,estimate,"% less efficient than those in advanced economies. In advanced economies, rising demand for AI and other 3 information technology services push electricity consumption in data centres to increase by an annual average of 50 TWh to 2035, while space cooling and appliances increase annual electricity demand in buildings by a further 45 TWh each year. Figure 3.11 Efficiency improvements of key end-uses and demand for heating services by fuel in t",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,133,2035,global,,data_center_electricity_demand_twh,45.0,TWh,estimate,"mation technology services push electricity consumption in data centres to increase by an annual average of 50 TWh to 2035, while space cooling and appliances increase annual electricity demand in buildings by a further 45 TWh each year. Figure 3.11 Efficiency improvements of key end-uses and demand for heating services by fuel in the CPS to 2035 ⊳ Average annual increase in efficiency Share of heating service demand 2.0% 80% 1.5% 60% 1.0% 40",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,137,2035,global,,total_electricity_demand_twh,1000.0,TWh,base,"emand increases rapidly, predominately in emerging market and developing economies Note: MWh = megawatt-hour; TWh = terawatt-hour; C & S America = Central and South America. Global electricity demand increases by almost 1 000 TWh each year to 2035 in the CPS, which is roughly equivalent to adding Japan’s current total demand every year. Demand from appliances and cooling equipment account for 30% of the global increase, reflecting boosts in appl",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,138,2035,global,,data_center_electricity_demand_twh,1000.0,TWh,estimate,"gure 3.16). Figure 3.16 Electricity demand by end-use, 2024-2050, and demand growth by end-use in the CPS to 2035 ⊳ Electricity demand 50 40 30 20 10 2024 2035 2050 IEA. CC BY 4.0. Electricity demand increases by almost 1 000 TWh each year, mostly driven by appliances, cooling and industry Notes: Other buildings include electric space and water heating excluding heat pumps, lighting, cooking, desalination and data centres. Other includes agricul",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,138,2035,,China,data_center_electricity_demand_twh,200.0,TWh,estimate,"have tempered the increase in electricity demand in advanced economies over the past decade. Yet, new sources of demand such as EVs, AI and data centres mean that demand in advanced economies rises in the CPS by around 200 TWh in aggregate each year to 2035. Electricity demand in emerging market and developing economies increases by much more, surging by around 750 TWh each year to 2035. It increases by 50% between 2024 and 2035 in China, whe",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,138,2035,,China,total_electricity_demand_twh,750.0,TWh,high,"centres mean that demand in advanced economies rises in the CPS by around 200 TWh in aggregate each year to 2035. Electricity demand in emerging market and developing economies increases by much more, surging by around 750 TWh each year to 2035. It increases by 50% between 2024 and 2035 in China, where electricity consumption increases to 10 megawatt-hours (MWh) per capita – a higher level than in Japan and Europe. India has the fastest rate",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,167,2024,,United States,electricity_generation_twh,1000.0,TWh,estimate,on of substantial additional plants. Continued growth in coal demand could take place if the expansion of wind and solar PV electricity generation ended. Electricity generation from wind and solar PV increases by around 1 000 TWh on average every year in the CPS between 2024 and 2035. Integration Chapter 3 | Current Policies Scenario 167 ectM By region Other AE European Union United States Other EMDE India China 2024 2035 2050 .0.4 YB CC .AEI,Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,167,2024,global,,electricity_generation_twh,1000.0,TWh,historical,substantial additional plants. | Continued growth in coal demand could take place if the expansion of wind and solar PV | electricity generation ended. Electricity generation from wind and solar PV increases by | around 1 000 TWh on average every year in the CPS between 2024 and 2035. Integration,Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,168,2024,global,,electricity_generation_twh,650.0,TWh,base,"es as well as tariffs or other trade measures could hinder the level of expansion in some markets projected in the CPS. If the annual increase in global wind and solar PV generation was more in line with the 2024 level, 650 TWh, it would imply an additional 450 Mtce of coal demand in 2035 based on the current global power mix. Yet multiple factors push in the opposite direction, including the underlying economics and strong industrial interest",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,168,2024,global,,electricity_generation_twh,650.0,TWh,base,"s well as tariffs or other trade measures could hinder the level of expansion | in some markets projected in the CPS. If the annual increase in global wind and solar PV | generation was more in line with the 2024 level, 650 TWh, it would imply an additional | 450 Mtce of coal demand in 2035 based on the current global power mix. Yet multiple | factors push in the opposite direction, including the underlying economics and strong | industrial in",Extracted from table; review source page before publication.,medium
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,184,2035,global,,total_electricity_demand_twh,1100.0,TWh,estimate,"pace and a 70% increase in air conditioner ownership. Emerging market and developing economies account for 90% of the global ownership expansion of air conditioners, and their space cooling demand increases by more than 1 100 TWh in the period to 2035 in the STEPS, which is equivalent to current electricity use in the Middle East (Figure 4.10). In advanced economies, electricity demand grows on average by 1.3% per year to 2035, driven by the ele",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,192,2035,global,,total_electricity_demand_twh,260.0,TWh,estimate,"What is driving the Age of Electricity in the industry sector? As in other end-use sectors, electricity demand growth in the industry sector is contributing to the Age of Electricity. The industry sector adds around 260 TWh per year to its current demand for electricity through to 2035, which is roughly as much as electricity demand today in Spain. Some of this growth in demand, nearly 15%, reflects the use of new electric technologies in",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,192,2035,global,,total_electricity_demand_twh,2100.0,TWh,low,"shifts to non-energy-intensive industries. These industries use a higher share of mechanical energy and require thermal energy at lower temperatures, making them easier to electrify, and they account for three-quarters, 2 100 TWh, of industry electricity demand growth by 2035. In the machinery sub-sector, much of the increase in electricity demand reflects higher production rather than more electrification. Machinery has the highest share of ele",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,192,2015,global,,total_electricity_demand_twh,2500.0,TWh,historical,"mand and share of electrification for selected industrial sub-sectors in the STEPS, 2015-2035 ⊳ 80% Chemicals 2024 2035 Iron and steel 2015 60% Machinery Aluminium Food and tobacco 40% Cement 20% 0 500 1 000 1 500 2 000 2 500 TWh IEA. CC BY 4.0. Electricity demand growth is driven by activity growth in most sub-sectors, and by structural shifts towards non-energy-intensive sectors amenable to electrification Measures to improve the use of materi",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,194,2024,global,,total_electricity_demand_twh,5000.0,TWh,historical,"by 2035 in the STEPS. China alone is responsible for 40% of this growth, maintaining its position as the world’s largest electricity consumer. India also sees demand rise rapidly, with electricity demand reaching around 5 000 TWh by 2050 on the back of sustained growth of over 4% per year between 2024 and 2050 in the STEPS. Figure 4.19 Electricity demand by end-use, 2024-2050, and demand growth by end-use in the STEPS to 2035 ⊳ Electricity deman",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,194,2035,global,,total_electricity_demand_twh,1000.0,TWh,estimate,"he STEPS. Figure 4.19 Electricity demand by end-use, 2024-2050, and demand growth by end-use in the STEPS to 2035 ⊳ Electricity demand 50 40 30 20 10 2024 2035 2050 IEA. CC BY 4.0. Electricity demand increases by nearly 1 000 TWh each year, mostly driven by industry, appliances, cooling and EVs Notes: TWh = terawatt-hours. Other buildings include electric space and water heating excluding heat pumps, lighting, cooking, desalination and data cent",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,195,2035,global,,total_electricity_demand_twh,1000.0,TWh,estimate,"including rising income levels, more access to electricity, increasing use of electric appliances, and the continuing electrification of the industry and transport sectors. Global electricity demand increases by nearly 1 000 TWh per year through to 2035 – equivalent to adding the electricity demand of all advanced economies combined over the next decade (Figure 4.19). This surge reflects rising demand for appliances and cooling systems, rising",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,195,2035,global,,total_electricity_demand_twh,400.0,TWh,low,"city use remains a major driver, accounting for roughly 30% of the growth, closely followed by rising demand from appliances and cooling. In addition, the scaling-up of hydrogen production via electrolysis 4 adds around 400 TWh to the total by 2035, equal to around 1.5% of current global electricity demand. This scaling-up is driven by various policy instruments: such as grants and quotas in the European Union; auctions in India, Japan and Kor",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,199,2024,,China,electricity_generation_twh,10500.0,TWh,low,"udes oil, non-renewable waste and other sources. In emerging market and developing economies, electricity demand increases by 50% through to 2035 in the STEPS, but low-emissions sources expand faster, increasing by over 10 500 TWh between 2024 and 2035. China alone accounts for two-thirds of this increase: the rapid growth in its low-emissions generation keeps pace with its rising electricity needs. Solar PV meets 60% of demand growth in emerging",Extracted from text; review source page before publication.,low
worldenergyoutlook2025,World Energy,WorldEnergyOutlook2025.pdf,204,2035,asia_pacific,,data_center_power_demand_gw,1700.0,GW,low,"some fast- growing data centre markets. Among low-emissions options, hydropower remains the largest dispatchable source, followed by nuclear and bioenergy. Battery storage sees a major breakthrough in the STEPS, adding 1 700 GW to 2035, which comes close to matching the new capacity of all other dispatchable sources combined. It plays a critical role in providing short-term flexibility, while seasonal balancing continues to rely on hydropower",Extracted from text; review source page before publication.,low
